DimR	Family	Layer	Score
PCA	5-Hydroxytryptamine receptors	3	0.037
PCA	5-Hydroxytryptamine receptors	9	0.02
PCA	5-Hydroxytryptamine receptors	20	0.01
PCA	5-Hydroxytryptamine receptors	2	0.008
PCA	5-Hydroxytryptamine receptors	4	0.008
PCA	5-Hydroxytryptamine receptors	12	0.006
PCA	5-Hydroxytryptamine receptors	21	0.006
PCA	5-Hydroxytryptamine receptors	24	0.006
PCA	5-Hydroxytryptamine receptors	8	0.005
PCA	5-Hydroxytryptamine receptors	1	0.004
PCA	5-Hydroxytryptamine receptors	30	0.004
PCA	5-Hydroxytryptamine receptors	0	0.004
PCA	5-Hydroxytryptamine receptors	11	0.004
PCA	5-Hydroxytryptamine receptors	23	0.003
PCA	5-Hydroxytryptamine receptors	25	0.003
PCA	5-Hydroxytryptamine receptors	31	0.002
PCA	5-Hydroxytryptamine receptors	32	0.002
PCA	5-Hydroxytryptamine receptors	5	0.002
PCA	5-Hydroxytryptamine receptors	29	0.002
PCA	5-Hydroxytryptamine receptors	13	0.001
PCA	5-Hydroxytryptamine receptors	19	0.001
PCA	5-Hydroxytryptamine receptors	16	0.001
PCA	5-Hydroxytryptamine receptors	14	0.001
PCA	5-Hydroxytryptamine receptors	7	0.001
PCA	5-Hydroxytryptamine receptors	26	0.001
PCA	5-Hydroxytryptamine receptors	28	0.0
PCA	5-Hydroxytryptamine receptors	27	0.0
PCA	5-Hydroxytryptamine receptors	17	0.0
PCA	5-Hydroxytryptamine receptors	22	0.0
PCA	5-Hydroxytryptamine receptors	18	0.0
PCA	5-Hydroxytryptamine receptors	15	0.0
PCA	5-Hydroxytryptamine receptors	10	0.0
PCA	5-Hydroxytryptamine receptors	6	0.0
PCA	5-Hydroxytryptamine receptors	33	0.0
