DimR	Family	Layer	Score
PCA	Bradykinin receptors	33	0.013
PCA	Bradykinin receptors	3	0.013
PCA	Bradykinin receptors	0	0.01
PCA	Bradykinin receptors	2	0.009
PCA	Bradykinin receptors	22	0.009
PCA	Bradykinin receptors	6	0.008
PCA	Bradykinin receptors	19	0.008
PCA	Bradykinin receptors	1	0.008
PCA	Bradykinin receptors	16	0.007
PCA	Bradykinin receptors	20	0.007
PCA	Bradykinin receptors	4	0.007
PCA	Bradykinin receptors	18	0.007
PCA	Bradykinin receptors	17	0.007
PCA	Bradykinin receptors	8	0.007
PCA	Bradykinin receptors	11	0.007
PCA	Bradykinin receptors	7	0.007
PCA	Bradykinin receptors	13	0.006
PCA	Bradykinin receptors	21	0.006
PCA	Bradykinin receptors	12	0.006
PCA	Bradykinin receptors	15	0.006
PCA	Bradykinin receptors	14	0.006
PCA	Bradykinin receptors	9	0.004
PCA	Bradykinin receptors	10	0.004
PCA	Bradykinin receptors	27	0.001
PCA	Bradykinin receptors	28	0.001
PCA	Bradykinin receptors	5	0.0
PCA	Bradykinin receptors	24	0.0
PCA	Bradykinin receptors	25	0.0
PCA	Bradykinin receptors	26	0.0
PCA	Bradykinin receptors	29	0.0
PCA	Bradykinin receptors	30	0.0
PCA	Bradykinin receptors	31	0.0
PCA	Bradykinin receptors	32	0.0
PCA	Bradykinin receptors	23	0.0
