DimR	Family	Layer	Score
PCA	P2Y receptors	0	0.036
PCA	P2Y receptors	2	0.032
PCA	P2Y receptors	19	0.027
PCA	P2Y receptors	17	0.025
PCA	P2Y receptors	16	0.024
PCA	P2Y receptors	20	0.024
PCA	P2Y receptors	18	0.024
PCA	P2Y receptors	7	0.023
PCA	P2Y receptors	8	0.023
PCA	P2Y receptors	11	0.023
PCA	P2Y receptors	12	0.022
PCA	P2Y receptors	13	0.022
PCA	P2Y receptors	14	0.022
PCA	P2Y receptors	21	0.021
PCA	P2Y receptors	15	0.02
PCA	P2Y receptors	33	0.019
PCA	P2Y receptors	23	0.018
PCA	P2Y receptors	10	0.014
PCA	P2Y receptors	9	0.014
PCA	P2Y receptors	24	0.01
PCA	P2Y receptors	27	0.01
PCA	P2Y receptors	28	0.01
PCA	P2Y receptors	32	0.008
PCA	P2Y receptors	31	0.008
PCA	P2Y receptors	22	0.008
PCA	P2Y receptors	29	0.007
PCA	P2Y receptors	6	0.006
PCA	P2Y receptors	26	0.006
PCA	P2Y receptors	30	0.005
PCA	P2Y receptors	4	0.004
PCA	P2Y receptors	25	0.004
PCA	P2Y receptors	3	0.004
PCA	P2Y receptors	5	0.0
PCA	P2Y receptors	1	0.0
