DimR	Family	Layer	Score
PCA	Dopamine receptors	2	0.025
PCA	Dopamine receptors	19	0.018
PCA	Dopamine receptors	17	0.016
PCA	Dopamine receptors	20	0.016
PCA	Dopamine receptors	16	0.016
PCA	Dopamine receptors	7	0.015
PCA	Dopamine receptors	8	0.015
PCA	Dopamine receptors	11	0.015
PCA	Dopamine receptors	12	0.015
PCA	Dopamine receptors	13	0.015
PCA	Dopamine receptors	14	0.015
PCA	Dopamine receptors	21	0.014
PCA	Dopamine receptors	15	0.013
PCA	Dopamine receptors	9	0.01
PCA	Dopamine receptors	10	0.01
PCA	Dopamine receptors	0	0.006
PCA	Dopamine receptors	32	0.005
PCA	Dopamine receptors	31	0.005
PCA	Dopamine receptors	27	0.004
PCA	Dopamine receptors	28	0.004
PCA	Dopamine receptors	4	0.003
PCA	Dopamine receptors	6	0.002
PCA	Dopamine receptors	33	0.002
PCA	Dopamine receptors	22	0.002
PCA	Dopamine receptors	24	0.001
PCA	Dopamine receptors	1	0.001
PCA	Dopamine receptors	5	0.001
PCA	Dopamine receptors	23	0.0
PCA	Dopamine receptors	26	0.0
PCA	Dopamine receptors	3	0.0
PCA	Dopamine receptors	29	0.0
PCA	Dopamine receptors	30	0.0
PCA	Dopamine receptors	18	0.0
PCA	Dopamine receptors	25	0.0
