Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	27.6361797775716	21.9586982355429
LGR6	-	-	-	-	NA	classA	-12.0617927103503	15.967187918963
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-23.8632068075506	-22.9754103142347
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	27.6057293977795	21.438321282274
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	-24.3293097100852	-22.6535213923127
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-24.3696279745312	-29.8320676707755
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	-26.9174735739624	-24.4069018593833
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	-27.7175974373323	-24.9345206311349
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-21.8587868314104	17.8729716867023
ADGRF1	-	-	-	-	NA	classB	-27.183256738613	-23.7295083910131
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	26.9623929403282	21.7513108074167
LGR5	-	-	-	-	NA	classA	-32.579569349352	14.0082273666924
ADGRE1	-	-	-	-	NA	classB	-25.7795003080209	-24.6832147518417
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	-27.0820098703327	-25.8914952209382
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-6.93721697697339	-5.71483712071193
ADGRD1	Coupled	-	-	-	Adhesion Class GPCRs	classB	-25.9266143021933	-25.6287995585847
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-22.5478121259623	-28.6328584954691
TAS1R3	-	-	-	-	NA	classC	-23.2445642687772	-28.8513961925786
TAS1R1	-	-	-	-	NA	classC	-23.3854234142331	-29.4530167405211
TAS1R2	-	-	-	-	NA	classC	-31.8127160948607	14.3347377720927
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-32.0479623345913	14.5752039575912
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-21.2296521660502	-16.6114567406571
