Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	3.366261626493	2.61129320043948
LGR6	-	-	-	-	NA	classA	12.3290435703124	-1.58249643894106
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	1.91857336098646	-17.1300223685427
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	3.39041693041897	2.63693889633314
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	1.99710605049529	-17.0516222212133
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	2.02544411086999	-17.0234035086463
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	2.03141819346709	-17.017431752059
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	1.9805123193449	-17.0683289640558
GRM4	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	12.2370832869908	-1.67515190399884
ADGRF1	-	-	-	-	NA	classB	2.0106967562675	-17.0382107553887
GRM8	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	3.46072416020825	2.70422349172207
LGR5	-	-	-	-	NA	classA	12.403147190071	-1.5055930016529
ADGRE1	-	-	-	-	NA	classB	1.97107492844172	-17.0778770099405
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	1.97303822407937	-17.0758829421796
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	12.3959822808711	-1.51987704393321
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	2.13544261675119	-16.9135697038666
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	2.1353936056275	-16.9136342882328
TAS1R3	-	-	-	-	NA	classC	1.94598341831504	-17.1031036964462
TAS1R1	-	-	-	-	NA	classC	1.85299544654542	-17.1960609222026
TAS1R2	-	-	-	-	NA	classC	12.2950921770593	-1.61887358839647
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	12.2912320443464	-1.6222034479027
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	8.01361647915137	-2.34118778481589
GPR156	-	-	-	-	NA	classC	12.242090078189	-1.68707518183622
ADGRG7	-	-	-	-	NA	classB	7.98475419072621	-2.79983601441971
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	3.43607696848806	2.65999523113824
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	3.38397240918993	2.63515392428633
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	3.4009428155863	2.64778614329849
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	2.88100823151068	1.74786496769189
GPR149	-	-	-	-	NA	classA	12.4785540342514	-1.4348173191883
ADGRF2	-	-	-	-	NA	classB	8.0464667934683	-2.75711859527052
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	3.42443698638491	2.68064123007964
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	12.2085082144068	-1.70867212492064
ADGRF4	-	-	-	-	NA	classB	3.49462580480038	2.74049647827573
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	7.68537407495499	-3.16949616067089
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	12.3659576640608	-1.47973649143861
