Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	-	-	-	-	Adhesion Class GPCRs	classB	-33.3527771082837	-23.6447547173378
LGR6	-	-	-	-	NA	classA	-12.1044979750074	-17.808301180908
ADGRD2	-	-	-	-	Adhesion Class GPCRs	classB	33.8276975254047	-15.3492165787477
GABBR1	-	-	-	-	GABA<sub>B</sub> receptors	classC	-34.2302656343099	-24.0621099774065
LGR4	-	-	-	-	Class A Orphans	classA	34.1065248578919	-14.2311909781942
GABBR2	-	-	-	-	GABA<sub>B</sub> receptors	classC	36.6697132347316	-11.2185902925131
GPRC6A	-	-	-	-	Calcium-sensing receptors	classC	37.2887214403424	-15.1122666830536
GRM7	-	-	-	-	Metabotropic glutamate receptors	classC	35.9798892700522	-15.1923212295101
GRM4	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	7.90524702768026	35.1579308290121
ADGRF1	-	-	-	-	NA	classB	36.555127120264	-14.3864653648161
GRM8	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-34.7616145706036	-23.724628585569
LGR5	-	-	-	-	NA	classA	7.27028242668029	42.555555827361
ADGRE1	-	-	-	-	NA	classB	37.5960964755864	-12.8396342291319
GRM3	-	-	-	-	Metabotropic glutamate receptors	classC	36.7435041235281	-16.5916613411554
GRM6	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-14.0768594631444	-14.2057545484178
ADGRD1	-	-	-	-	Adhesion Class GPCRs	classB	38.6082154798673	-12.8248603478421
GRM2	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	38.4746645276377	-7.52200717431935
TAS1R3	-	-	-	-	NA	classC	38.3118954824752	-8.29044181176999
TAS1R1	-	-	-	-	NA	classC	38.0410773352648	-9.28827616394203
TAS1R2	-	-	-	-	NA	classC	6.27585286094598	42.6879387735605
ADGRE5	-	-	-	-	Adhesion Class GPCRs	classB	5.97500642515433	42.011759225844
ADGRE2	-	-	-	-	Adhesion Class GPCRs	classB	-0.226503314552617	-22.5035105816268
GPR156	-	-	-	-	NA	classC	7.9196771808229	36.3186331743358
ADGRG7	-	-	-	-	NA	classB	-8.44069157684633	-25.6835562789702
SMO	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-37.4042443006524	2.40758259652142
TSHR	-	-	-	-	Glycoprotein hormone receptors	classA	-33.4242468710847	-19.436569601074
RXFP1	-	-	-	Coupled	Relaxin family peptide receptors	classA	-33.3464955003037	-19.0209863998828
RXFP2	-	-	-	-	Relaxin family peptide receptors	classA	0.1895380184671	-21.0555730565592
GPR149	-	-	-	-	NA	classA	8.75422493848359	33.6902817098811
ADGRF2	-	-	-	-	NA	classB	-8.87574284884519	-27.2843410395493
FZD6	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-37.3120210778861	1.48220186092538
LHCGR	-	-	-	Coupled	Glycoprotein hormone receptors	classA	8.96492765647279	34.5121902971019
ADGRF4	-	-	-	-	NA	classB	-36.7736571926191	1.0841644290482
