Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-3.34331549996554	-0.534164234744366
LGR6	-	-	-	-	NA	classA	-7.15852352288686	-9.56417215273462
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	10.5882835090107	2.79812900695172
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-3.22788514060383	-0.425092972230626
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	10.5344462650288	2.74440645911248
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	10.5590505124984	2.76696292140473
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	10.7685343040648	2.97831721808212
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	10.7774505885115	2.98709089535938
GRM4	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-7.16150547407278	-9.62455255739495
ADGRF1	-	-	-	-	NA	classB	10.6963441683329	2.90538526105195
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-3.36740829737785	-0.556421031335433
LGR5	-	-	-	-	NA	classA	-6.3946537425669	-9.93894800683995
ADGRE1	-	-	-	-	NA	classB	10.8272466079015	3.03687310803632
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	10.7694417853975	2.97886144771181
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-7.02392873047006	-9.69108519344565
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	10.7671428505507	2.97679019615457
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	10.6249084106318	2.83301993134759
TAS1R3	-	-	-	-	NA	classC	10.6644462575335	2.87269356537812
TAS1R1	-	-	-	-	NA	classC	10.6693932818195	2.87727964522966
TAS1R2	-	-	-	-	NA	classC	-6.43173664602678	-9.87727281604198
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-6.3512431929286	-9.89311103187643
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-7.6625764265486	-8.28456592239368
GPR156	-	-	-	-	NA	classC	-6.98805594895771	-9.72259115971544
ADGRG7	-	-	-	-	NA	classB	-7.28535968831319	-8.4546791852781
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-3.22871994014748	-0.427833569503479
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	-3.31135021336404	-0.513885097643582
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	-3.40059128597776	-0.585365276872412
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	-7.51697127717351	-8.17693804696359
GPR149	-	-	-	-	NA	classA	-7.32533263357703	-9.45056193262805
ADGRF2	-	-	-	-	NA	classB	-6.90101399498681	-8.49759076242502
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-3.31384904795265	-0.513617692478362
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	-7.06864121877297	-9.70862038598124
ADGRF4	-	-	-	-	NA	classB	-3.32722715623042	-0.52094895817912
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	-6.43091864642643	-8.34062194702702
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-7.36286611216357	-9.33502322717057
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-6.5299678863098	-9.89973918468119
ADGRL4	-	-	-	-	NA	classB	-6.45149550279334	-8.31665912648174
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-6.39433407968624	-9.90822636633218
ADGRE3	-	-	-	-	NA	classB	-6.35474358276618	-8.2451666328622
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-1.38756349302952	-0.158067313441041
GPR50	-	-	-	-	NA	classA	-2.27653729649725	0.329552839736444
GPR37	Coupled	-	-	-	Class A Orphans	classA	-7.6171594986242	-8.20156015250048
GPR153	-	-	-	-	NA	classA	-7.70777466005409	-8.58037851221108
GPR107	-	-	-	-	NA	Other	-6.57854641788911	-8.83849816476277
PTH1R	Not-coupled	Not-coupled	Coupled	-	Parathyroid hormone receptors	classB	-6.3668503295388	-8.29446746498815
FZD9	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-1.59553508853462	-0.876892603860429
CHRM3	Not-coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-7.66318432880202	-8.19507122046728
GPR162	-	-	-	-	NA	classA	-6.32176681412478	-8.28205984438617
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-6.43183730566217	-8.32671325648356
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-6.36707590193337	-8.29716512298023
FZD7	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-1.47385807846085	-0.725661868233952
ADRA1D	Not-coupled	Not-coupled	-	-	Adrenoceptors	classA	-6.31807954784413	-8.25751162631063
FZD2	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-7.40099286502786	-8.30381958720923
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-6.46842526191096	-8.89588651894799
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-6.36562068889068	-9.05253866027321
PTH2R	-	Coupled	-	-	NA	classB	-6.92232856652686	-9.64326958985016
ADGRG3	Coupled	-	-	-	Adhesion Class GPCRs	classB	-2.27071916070886	0.113381748767084
GPR75	Not-coupled	-	-	-	Class A Orphans	classA	-6.28898353340797	-8.34836073795022
FZD4	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-1.56662240292094	-0.905773263515913
CHRM5	Not-coupled	Coupled	-	-	Acetylcholine receptors (muscarinic)	classA	-1.93083039269158	0.0388876132852982
GPR161	-	-	-	-	NA	classA	-6.8295285105202	-9.8101424862934
ADGRG5	-	-	-	-	NA	classB	-1.99231111103155	0.260431664246074
NPFFR2	Coupled	Coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-1.33119579814109	-0.851182040632576
ADRA1B	Not-coupled	Not-coupled	-	-	Adrenoceptors	classA	-2.19326238794382	0.198514019323996
GPR176	-	-	-	-	NA	classA	-1.38247182546122	-0.200073324998946
GPR101	Not-coupled	-	-	-	Class A Orphans	classA	-1.97480288807195	0.225496704173894
GPR135	-	-	-	-	NA	classA	-1.81306167962786	0.167481971095605
PTGER4	Coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	-1.36061602672033	-0.837341204442482
HRH1	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	-2.03118891128518	0.243740667478083
