Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	-	-	-	-	Adhesion Class GPCRs	classB	-26.956363640344	33.244990190168
LGR6	-	-	-	-	NA	classA	-6.27163001539936	25.9471349919076
ADGRD2	-	-	-	-	Adhesion Class GPCRs	classB	-34.4236052094109	-10.6464121350752
GABBR1	-	-	-	-	GABA<sub>B</sub> receptors	classC	-26.2573631407484	34.0128858507287
LGR4	-	-	-	-	Class A Orphans	classA	-34.2881008158553	-10.4630159169545
GABBR2	-	-	-	-	GABA<sub>B</sub> receptors	classC	-13.7801711999379	33.7124708733498
GPRC6A	-	-	-	-	Calcium-sensing receptors	classC	-38.7734398265266	-1.51467898725605
GRM7	-	-	-	-	Metabotropic glutamate receptors	classC	-39.9920312782461	-2.36276172518428
GRM4	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	30.2908171948531	-22.2383305922139
ADGRF1	-	-	-	-	NA	classB	-38.7866562436239	-2.35185090260754
GRM8	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-25.693290653314	33.6038474502495
LGR5	-	-	-	-	NA	classA	24.4720643559586	-30.9035987440947
ADGRE1	-	-	-	-	NA	classB	-37.4221388271856	-0.596023405335533
GRM3	-	-	-	-	Metabotropic glutamate receptors	classC	-39.6810502248255	-0.363430969376296
GRM6	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-5.61149823210101	25.0988622085021
ADGRD1	-	-	-	-	Adhesion Class GPCRs	classB	-37.4767323518521	0.191885702419719
GRM2	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-13.3490408053615	36.0630050908576
TAS1R3	-	-	-	-	NA	classC	-12.7511127891362	35.5299971658674
TAS1R1	-	-	-	-	NA	classC	-13.2128356121377	34.6648878118514
TAS1R2	-	-	-	-	NA	classC	23.5076462563901	-30.5424883185668
ADGRE5	-	-	-	-	Adhesion Class GPCRs	classB	23.9468038239589	-30.0284008234266
ADGRE2	-	-	-	-	Adhesion Class GPCRs	classB	-25.545303931055	-16.4318510556395
GPR156	-	-	-	-	NA	classC	29.2456719734127	-22.9513671484145
ADGRG7	-	-	-	-	NA	classB	-34.1710017123531	12.269534512009
SMO	-	-	-	-	Class Frizzled GPCRs	Frizzeled	35.6592272275588	22.7572993676634
TSHR	-	-	-	-	Glycoprotein hormone receptors	classA	-24.2083287094271	31.0226960143659
RXFP1	-	-	-	Not-coupled	Relaxin family peptide receptors	classA	-23.9801441738777	30.7974506146324
RXFP2	-	-	-	-	Relaxin family peptide receptors	classA	-23.7178006256969	-15.7954615307087
GPR149	-	-	-	-	NA	classA	31.9887997430628	-21.1285462375969
ADGRF2	-	-	-	-	NA	classB	-35.4394144800372	12.1118777742713
FZD6	-	-	-	-	Class Frizzled GPCRs	Frizzeled	35.5981648591674	23.5425543775847
LHCGR	-	-	-	Not-coupled	Glycoprotein hormone receptors	classA	31.3413284092081	-21.5570779751312
ADGRF4	-	-	-	-	NA	classB	34.8139180732247	22.9321814753828
FSHR	-	-	-	-	Glycoprotein hormone receptors	classA	-38.4852990320742	20.4019692652812
FZD8	-	-	-	-	Class Frizzled GPCRs	Frizzeled	15.1592295043974	35.6399086345287
ADGRG1	-	-	-	-	Adhesion Class GPCRs	classB	27.1434808432373	-24.26360633866
ADGRL4	-	-	-	-	NA	classB	-36.0379414091079	11.9690112366871
FZD3	-	-	-	-	Class Frizzled GPCRs	Frizzeled	26.4441580574465	-24.505386408853
ADGRE3	-	-	-	-	NA	classB	-39.7605998743184	19.1697966291663
FZD1	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-9.47819180649463	-39.4672159014629
GPR50	-	-	-	Coupled	NA	classA	-11.2435303995589	7.13205650237951
GPR37	-	-	-	-	Class A Orphans	classA	-27.2829080249164	-18.76954971749
GPR153	-	-	-	-	NA	classA	13.5046899284704	35.6287478695557
