Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	1.29988607388301	-0.254811948509945
LGR6	-	-	-	-	NA	classA	11.3785398507922	-3.39775795514707
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	3.2834099418757	16.3484842794735
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	1.26592329195265	-0.29380678411847
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	3.28008278783595	16.3518079937446
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	3.10268984855043	16.5315910073972
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	3.1203954320984	16.5139148047854
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	2.99918613178404	16.635265407375
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	11.2976764523051	-3.43096072695822
ADGRF1	-	-	-	-	NA	classB	3.13879253864552	16.4955658457953
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	1.24732202436764	-0.262707593367243
LGR5	-	-	-	-	NA	classA	11.455852871381	-3.08982033207319
ADGRE1	-	-	-	-	NA	classB	3.14150001291597	16.4925339464049
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	3.00553018322736	16.6289568251583
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	11.4067056109763	-3.2893053127958
ADGRD1	Coupled	-	-	-	Adhesion Class GPCRs	classB	3.02822737744461	16.6063039542525
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	3.14852990971602	16.4858719215251
TAS1R3	-	-	-	-	NA	classC	3.05631175685876	16.5782874139829
TAS1R1	-	-	-	-	NA	classC	3.0635197548766	16.5710563842708
TAS1R2	-	-	-	-	NA	classC	11.4729900090059	-3.08300566280552
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	11.5295198092363	-3.00230078339949
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	2.85515745323635	-2.25890658659694
GPR156	-	-	-	-	NA	classC	11.3068780386107	-3.39791654339446
ADGRG7	-	-	-	-	NA	classB	3.52568555992184	-2.41373830278535
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.32111422735175	-0.294843599969342
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	1.36012466259138	-0.209851342658746
