Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	20.9915728678783	-36.6073899341519
LGR6	-	-	-	-	NA	classA	35.9154367825421	-15.5093994734634
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-3.13843979718019	33.3809672617688
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	21.7296100654506	-36.5066286668968
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	-3.04709527892267	33.0924492712164
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-30.1226514739629	18.1798139427868
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	-9.95845664353328	35.0919727943384
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	-9.18358747924804	36.1120131909591
GRM4	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	3.9318391971189	-36.550758745196
ADGRF1	-	-	-	-	NA	classB	-9.23884621104029	34.8296224472958
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	21.7398352988907	-35.7786407295327
LGR5	-	-	-	-	NA	classA	8.13431786234308	39.4468140388727
ADGRE1	-	-	-	-	NA	classB	-11.7144289612077	33.5485378380057
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	-10.4403187489378	36.2943112597177
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	35.9104116533091	-15.5084312437848
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-12.1756356001458	33.8048809692642
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-32.5045522554663	17.7084784919882
TAS1R3	-	-	-	-	NA	classC	-32.1154072041662	18.4740677842576
TAS1R1	-	-	-	-	NA	classC	-31.2792789272259	18.1617912568858
TAS1R2	-	-	-	-	NA	classC	8.28302064304567	38.5526313654885
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	7.69324123143104	38.4148767145559
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.834445027217226	28.255893142038
GPR156	-	-	-	-	NA	classC	4.02290381345214	-35.1173537481097
ADGRG7	-	-	-	-	NA	classB	17.856678813781	30.4351753193405
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	31.2758178655289	-26.088822197763
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	22.1445095371334	-30.4909516631581
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	22.1480545184423	-30.4294319673323
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	3.76012116804603	25.9286727330201
GPR149	-	-	-	-	NA	classA	6.0635469430208	-36.4852202813598
ADGRF2	-	-	-	-	NA	classB	18.7944683697493	30.6656543819764
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	30.5586709873023	-25.4541084959657
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	5.47794634742157	-36.2851105759293
ADGRF4	-	-	-	-	NA	classB	30.5076947788153	-26.2237169780609
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	28.6087143620892	32.8313765507185
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-7.48618271343452	-37.6214428442308
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	2.96325256460641	-33.3823250410341
ADGRL4	-	-	-	-	NA	classB	19.5411610658984	30.8431128767007
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	2.57031764944617	-32.708394591674
ADGRE3	-	-	-	-	NA	classB	29.2241352329334	30.9596256272026
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-18.7072906659752	-32.0215760037238
GPR50	-	-	-	-	NA	classA	-17.3163013470895	13.132337988861
GPR37	Coupled	-	-	-	Class A Orphans	classA	3.84290923020661	28.1874186942651
GPR153	-	-	-	-	NA	classA	-6.77343738759973	-38.9878089703391
GPR107	-	-	-	-	NA	Other	-21.9920107631529	28.2673032811112
