Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	-25.4328797172459	-29.5232246428489
LGR6	-	-	-	-	NA	classA	-37.3120516536132	-2.35506304789982
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	5.13340272314935	-32.1890953673351
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-24.9194310765615	-29.7621105549113
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	5.07619205972877	-31.979888189962
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	3.52783176371518	-37.4635235249789
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	9.00286027781484	-34.6319527171947
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	9.5584644403061	-35.4335867760941
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-28.1039765855541	-12.3066301165619
ADGRF1	-	-	-	-	NA	classB	9.67251370842024	-34.2365863117465
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-24.9268426186635	-29.0126596845063
LGR5	-	-	-	-	NA	classA	-31.6123971250658	-19.5483122485166
ADGRE1	-	-	-	-	NA	classB	7.6233009625838	-34.344007977151
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	8.63206898742755	-35.9945710086528
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-37.3067084852554	-2.36052108734589
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	7.44281459534608	-35.1666963385384
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	1.54208056381709	-36.5572037245535
TAS1R3	-	-	-	-	NA	classC	2.27922699288824	-36.5920560907607
TAS1R1	-	-	-	-	NA	classC	2.50789170891095	-37.1388956826133
TAS1R2	-	-	-	-	NA	classC	-30.9440667409568	-18.9615625983759
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-30.8221559613947	-19.3080290033996
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	-6.31319873587065	26.7052545258172
GPR156	-	-	-	-	NA	classC	-28.1706887532218	-11.3464127880992
ADGRG7	-	-	-	-	NA	classB	-31.287036456433	11.2642742659252
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-7.5548748387463	35.8509834127081
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	-22.6251587370092	-25.1548972567722
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	-22.6167596891622	-25.1403473449444
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	-5.71875426144205	24.6791304661241
GPR149	-	-	-	-	NA	classA	-28.1639303428721	-9.73029355610205
