Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	25.2225063137216	-33.297906907769
LGR6	-	-	-	-	NA	classA	2.88538154470368	26.1848386851311
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-41.1442458950516	12.5298553981841
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	24.4209184512972	-33.7114735133389
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	-41.0056208152926	11.9837897226233
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	8.42894138483772	32.4409851963437
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	-39.4051640440624	8.47288248872775
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	-40.0086847376587	7.10443219316596
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-4.76340536248784	35.4151895188445
ADGRF1	-	-	-	-	NA	classB	-38.9061645189194	7.85516044256991
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	24.0520753723432	-33.13066195971
LGR5	-	-	-	-	NA	classA	-38.3547764373898	-7.23760505641263
ADGRE1	-	-	-	-	NA	classB	-37.5533985441937	5.83398384642591
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	-40.8237081488841	7.77140300142734
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	2.92077609936764	26.1038139247469
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-37.9683400441969	5.40607781440233
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	10.786752236581	32.5180219023533
TAS1R3	-	-	-	-	NA	classC	10.391719029235	31.5665989316091
TAS1R1	-	-	-	-	NA	classC	9.69360788329157	32.122354069094
TAS1R2	-	-	-	-	NA	classC	-38.169761218324	-6.32521908786222
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-37.5113287042659	-6.38289763507554
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	-9.3278953685218	14.8379102339476
GPR156	-	-	-	-	NA	classC	-4.40345806016937	34.1025339745065
ADGRG7	-	-	-	-	NA	classB	22.0756065711342	24.8648450389969
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	8.90625911462997	42.9229134582188
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	20.8500617796248	-29.1371642348634
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	20.7268819011951	-29.0007225427506
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	-11.1152628080473	18.8496301206213
GPR149	-	-	-	-	NA	classA	-2.62048097697984	36.1214728074956
ADGRF2	-	-	-	-	NA	classB	23.0845627293817	25.2283466512625
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	9.6835045768972	42.1749307758604
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	-3.21399531503582	35.6780537838944
ADGRF4	-	-	-	-	NA	classB	9.70238524764782	42.969446087918
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	32.0391079975468	26.9024624295374
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-7.1037156438789	-39.6440948481409
ADGRG1	Coupled	-	-	-	Adhesion Class GPCRs	classB	-5.02205478730327	32.4858659883575
ADGRL4	-	-	-	-	NA	classB	23.7778981064386	25.4706245518488
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-5.44931885622933	31.3288852779947
ADGRE3	-	-	-	-	NA	classB	31.7976176093482	28.5681162658425
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-21.423001023712	34.6285423448315
GPR50	-	-	-	-	NA	classA	-30.2651209578455	15.8272888108325
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	-10.2859028775973	21.1364394088764
GPR153	-	-	-	-	NA	classA	-5.43626510023393	-39.3306963821904
GPR107	-	-	-	-	NA	Other	35.2903541916062	3.59271437304086
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	29.2067606329389	28.8046585700091
