Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	3.0163943993557	-0.619868023291559
LGR6	-	-	-	-	NA	classA	4.54408402936796	-2.47552252300268
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	4.12345658441535	-0.783916064605564
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	3.20944149268164	-0.649005222863492
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	3.85410643372654	-0.717384056875424
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	3.99156777845413	-2.17304220939224
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	4.0769787923022	-0.728864138726269
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	4.10318337312769	-0.74409538033517
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	4.09391263340459	-2.00287784379333
ADGRF1	-	-	-	-	NA	classB	4.04423310560195	-0.862571230226953
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	3.12340630315858	-0.597736655511821
LGR5	-	-	-	-	NA	classA	5.13483656780736	-2.39778571521121
ADGRE1	-	-	-	-	NA	classB	4.02204971582291	-0.87848839430576
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	4.11948240199167	-0.815278528524039
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	4.55467125377508	-2.42904216978829
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	4.09978364028766	-0.802212198324243
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	4.00540853149087	-2.53428965781585
TAS1R3	-	-	-	-	NA	classC	4.0125742883765	-2.49448618723437
TAS1R1	-	-	-	-	NA	classC	4.00701264797388	-2.44234979053465
TAS1R2	-	-	-	-	NA	classC	4.98443835992695	-2.49252289567419
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	5.14858583665666	-2.37370678832731
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	2.12314122020623	-1.55098650274241
GPR156	-	-	-	-	NA	classC	4.1614164529856	-1.92588457385273
ADGRG7	-	-	-	-	NA	classB	4.10195733226709	-1.35358516083885
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	3.26824156705746	-0.683463822722631
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	3.2691851570255	-0.483288537254157
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	3.28628256765555	-0.565520938003517
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.941283182536532	-1.37006236972568
GPR149	-	-	-	-	NA	classA	4.06067737987889	-1.89683963155213
ADGRF2	-	-	-	-	NA	classB	3.99265086585104	-1.72147614283013
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	3.44882124087315	-0.537205045268973
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	4.21243450749894	-1.7939284526841
ADGRF4	-	-	-	-	NA	classB	3.41635205842399	-0.552921072663638
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	4.61865075831298	-1.01017623473542
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	4.35062205310398	-2.42530145346566
ADGRG1	Coupled	-	-	-	Adhesion Class GPCRs	classB	4.16606654173014	-1.79792048320714
ADGRL4	-	-	-	-	NA	classB	4.16355191138063	-1.44114156189144
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	5.03829245628953	-2.48665173536823
ADGRE3	-	-	-	-	NA	classB	4.57721103734065	-1.12408020160983
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.597222073983995	-1.12830213135399
GPR50	-	-	-	-	NA	classA	1.90307035402211	-1.68322360809887
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	1.89073256042944	-1.76678985681443
GPR153	-	-	-	-	NA	classA	3.09715677168166	-1.61053903241839
GPR107	-	-	-	-	NA	Other	5.23902488846094	-1.88243677993555
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	4.34311172346168	-1.26487824556096
FZD9	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-2.45772560435846	-2.82994882071998
CHRM3	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	1.87582293778322	-1.76107907714855
GPR162	-	-	-	-	NA	classA	4.53266799979938	-1.08823029288209
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	4.37044116071695	-1.27795718579784
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	4.47198992627687	-0.975278524585271
FZD7	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-2.60008189062219	-2.04388478107776
ADRA1D	Coupled	Coupled	-	-	Adrenoceptors	classA	4.51792230565887	-1.06660610090305
FZD2	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	4.72966473270912	-1.63010887731267
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	5.48408848688894	-2.27787378110069
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	5.21950852575402	-1.93295290319485
PTH2R	-	Coupled	-	-	NA	classB	4.34364333226388	-2.42240166036196
ADGRG3	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.801989743160222	-1.37351880074487
