Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	33.7412590091644	-19.606486383145
LGR6	-	-	-	-	NA	classA	11.0792387523768	-27.5845434641745
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	18.7746802729994	-26.792391537209
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	33.7215325885797	-18.8349090549451
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	18.6330010890486	-25.7193743263257
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	15.243380960512	-28.7005115557807
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	20.9649074289749	-28.1514349429328
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	20.1738729739578	-27.2759075000906
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	13.7112165799603	-26.9268973690263
ADGRF1	-	-	-	-	NA	classB	20.0531673133365	-28.2078468012436
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	34.3327696962524	-18.717801111142
LGR5	-	-	-	-	NA	classA	-35.9865734229947	-19.7827037384221
ADGRE1	-	-	-	-	NA	classB	17.3328592490039	-29.2776529074483
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	19.7908251909793	-29.5003331541774
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	12.8528799011975	-26.6176417390972
ADGRD1	Coupled	-	-	-	Adhesion Class GPCRs	classB	17.3895022656808	-29.9727434536755
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	13.3784862326018	-31.2643720253178
TAS1R3	-	-	-	-	NA	classC	14.1342102455895	-30.3351801098412
TAS1R1	-	-	-	-	NA	classC	14.3481958687403	-31.5914639673983
TAS1R2	-	-	-	-	NA	classC	-35.4135063568446	-20.3280586745866
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-34.9952193636194	-20.7487228195465
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-6.70270981661996	-24.2301351288019
GPR156	-	-	-	-	NA	classC	1.47433316902852	-22.9106745052861
ADGRG7	-	-	-	-	NA	classB	-11.0605704216516	-24.7381189936094
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-5.13922342811974	-30.2906548942674
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	-7.09777135814475	-33.495554626302
