Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.8181639909744263	0.34955349564552307	0.4138338267803192	0.3803974688053131	0.696865975856781	0.5920231342315674	0.5225463509559631	0.45301955938339233	0.0	0.5829756259918213	0.38672885298728943	0.5621616840362549	0.40711236000061035	0.4195515513420105	0.4013230502605438	0.5660547614097595	0.5176987648010254	0.39848053455352783	0.4925171136856079	0.14143714308738708	0.3086159825325012	0.22100162506103516	0.5126270651817322	0.4491752088069916	0.5164348483085632	0.3297681212425232	0.2288883477449417	0.5855910181999207	0.7257639169692993	0.2561900019645691	0.5670755505561829
LGR6	-	-	-	-	NA	classA	0.5571128129959106	0.28079500794410706	0.4480000138282776	0.5561552047729492	0.9116730690002441	0.9989637136459351	0.24286581575870514	0.7126606702804565	1.0	0.11701825261116028	0.32540377974510193	0.39165130257606506	0.42133763432502747	0.3840429186820984	0.2484300434589386	0.3607465624809265	0.3712182939052582	0.23860226571559906	0.26730167865753174	0.36419305205345154	0.28676655888557434	0.3207775354385376	0.5488660335540771	0.41589611768722534	0.23506861925125122	0.38727909326553345	0.3387145400047302	0.6353857517242432	0.4525710940361023	0.4000316560268402	0.4615088701248169
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6633592844009399	0.4097665846347809	0.6067237257957458	0.2752252519130707	0.7306143641471863	0.5820397734642029	0.7877874970436096	0.36364492774009705	0.20477528870105743	0.13930293917655945	0.24072003364562988	0.4941774606704712	0.25893497467041016	0.37283438444137573	0.20656000077724457	0.2561537027359009	0.6722637414932251	0.5261666774749756	0.2850886583328247	0.0493488609790802	0.1887025088071823	0.6719893217086792	0.7016395330429077	0.3812732696533203	0.3397836685180664	0.334613561630249	0.14336135983467102	0.13120073080062866	0.9999999403953552	0.5491135120391846	0.2509138584136963
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.5934507250785828	0.36189985275268555	0.7426968812942505	0.8265174627304077	0.6345931887626648	0.23912379145622253	0.5691763162612915	0.44862741231918335	0.500188946723938	0.41373854875564575	0.2519790530204773	0.4116984009742737	0.47112587094306946	0.4169570207595825	0.17569318413734436	0.4761173129081726	0.4016666114330292	0.4990360736846924	0.3550148904323578	0.41916894912719727	0.1843881458044052	0.6078391075134277	0.7855055928230286	0.2906395494937897	0.2195650041103363	0.4142892360687256	0.5128611326217651	0.11411359906196594	0.765317440032959	0.37095218896865845	0.35807791352272034
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	0.5646480917930603	0.29858797788619995	0.45387715101242065	0.554421603679657	0.9419026970863342	0.9992855191230774	0.10985583066940308	0.6953818798065186	0.9453308582305908	0.12349167466163635	0.2904888391494751	0.36254793405532837	0.40955883264541626	0.3904059827327728	0.22635439038276672	0.46565118432044983	0.40426865220069885	0.19258828461170197	0.33514145016670227	0.38470950722694397	0.27289697527885437	0.24180376529693604	0.6041868925094604	0.38019663095474243	0.20285701751708984	0.3502098023891449	0.3122871220111847	0.5837280750274658	0.442631334066391	0.37618884444236755	0.412630558013916
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.6552050113677979	0.35651063919067383	0.6356399059295654	0.9000701904296875	0.5177205204963684	0.18709881603717804	0.604101300239563	0.4300994873046875	0.519683837890625	0.4253726005554199	0.0	0.3254203200340271	0.378316730260849	0.5226650238037109	0.2651516795158386	0.4518479108810425	0.43596160411834717	0.4406617283821106	0.2921477258205414	0.3247794806957245	0.24574460089206696	0.38772520422935486	0.6880016922950745	0.43331587314605713	0.47473329305648804	0.49985355138778687	0.5967828631401062	0.25163137912750244	0.532964289188385	0.47820883989334106	0.3977004587650299
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	0.6140888929367065	0.4792453348636627	0.7486134171485901	0.972054123878479	0.7555593252182007	0.10271281003952026	0.5330315232276917	0.45854291319847107	0.465301513671875	0.5404164791107178	0.2577897608280182	0.47347941994667053	0.14950613677501678	0.6544864177703857	0.41508808732032776	0.2510226368904114	0.28237980604171753	0.4952690303325653	0.3276136815547943	0.3258935213088989	0.397241473197937	0.3745568096637726	0.31816041469573975	0.23758548498153687	0.49669238924980164	0.30144205689430237	0.1590011864900589	0.5937455892562866	0.46536242961883545	0.532926619052887	0.44615989923477173
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	0.48713672161102295	0.35600993037223816	0.8757932186126709	1.0	0.570509135723114	0.10605493187904358	0.6421719789505005	0.5277052521705627	0.4848349094390869	0.5244989395141602	0.20621994137763977	0.39267632365226746	0.34992995858192444	0.5964634418487549	0.23766309022903442	0.4845951795578003	0.35837310552597046	0.20726357400417328	0.44174709916114807	0.4597949683666229	0.32028231024742126	0.43362945318222046	0.5233750939369202	0.3717140853404999	0.44693130254745483	0.3139214813709259	0.41733333468437195	0.2595081925392151	0.4618997573852539	0.3824910521507263	0.3741557002067566
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.48348575830459595	0.34801051020622253	0.8843372464179993	0.9812161326408386	0.5904713273048401	0.1118815541267395	0.7221234440803528	0.5261795520782471	0.47575703263282776	0.44286319613456726	0.1227361261844635	0.36621448397636414	0.34448716044425964	0.5608878135681152	0.24397046864032745	0.48050957918167114	0.35020706057548523	0.24594388902187347	0.4138827621936798	0.48195093870162964	0.3078177273273468	0.4205889403820038	0.5095332264900208	0.37213778495788574	0.4582279920578003	0.30349162220954895	0.43047240376472473	0.21492087841033936	0.4433358311653137	0.4057582914829254	0.34276166558265686
ADGRF1	-	-	-	-	NA	classB	0.6867196559906006	0.4624124765396118	0.646647572517395	0.3398759365081787	0.805134654045105	0.5500848293304443	0.47095927596092224	0.25615307688713074	0.07755869626998901	0.5455319285392761	0.5268680453300476	0.5975794196128845	0.27677208185195923	0.17947325110435486	0.2033446580171585	0.24287523329257965	0.49540507793426514	0.5481580495834351	0.33825230598449707	0.10408863425254822	0.340179979801178	0.3744168281555176	0.35823068022727966	0.24722108244895935	0.461439311504364	0.06424765288829803	0.4135778546333313	0.40589916706085205	0.6015529036521912	0.48493024706840515	0.8172194361686707
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.4935947060585022	0.3616597354412079	0.8735134601593018	0.9970792531967163	0.5712874531745911	0.09792572259902954	0.6283150315284729	0.4998822808265686	0.48728248476982117	0.529518723487854	0.19798557460308075	0.40207961201667786	0.2925713360309601	0.6224623918533325	0.2631557881832123	0.4464997947216034	0.3425763249397278	0.22905567288398743	0.45076286792755127	0.47685736417770386	0.3279170095920563	0.4347791373729706	0.5184486508369446	0.37086325883865356	0.4634264409542084	0.35975414514541626	0.39833343029022217	0.23409846425056458	0.43735286593437195	0.4313748776912689	0.36986395716667175
LGR5	-	-	-	-	NA	classA	0.5169740915298462	0.34587934613227844	0.48929643630981445	0.5733790397644043	1.0	1.0	0.08064502477645874	0.7309843301773071	0.949693500995636	0.11142626404762268	0.4130629897117615	0.4090174436569214	0.4351101219654083	0.46113961935043335	0.2378629595041275	0.3445945978164673	0.4303086996078491	0.26687026023864746	0.23541778326034546	0.29879918694496155	0.3017114996910095	0.2630614638328552	0.47749966382980347	0.3404553532600403	0.241551011800766	0.4075656533241272	0.2681293487548828	0.6648077964782715	0.4261465072631836	0.3845025599002838	0.41679200530052185
ADGRE1	-	-	-	-	NA	classB	0.4381554424762726	0.367514044046402	0.8812587857246399	0.415425181388855	0.5537772178649902	0.7003784775733948	0.5709671378135681	0.27350130677223206	0.27913379669189453	0.606340765953064	0.8993595242500305	0.6991318464279175	0.6399736404418945	0.28436771035194397	0.22797372937202454	0.6708088517189026	0.0	0.5462775826454163	0.12528888881206512	0.929413914680481	0.2804519236087799	0.7061361074447632	0.5637645721435547	0.0	0.22293293476104736	0.24123214185237885	0.4965927004814148	0.49174416065216064	0.48950502276420593	0.504867434501648	0.392188161611557
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	0.4757186770439148	0.41272276639938354	0.8844319581985474	0.9925670027732849	0.6062768697738647	0.08667367696762085	0.5754618644714355	0.5063934922218323	0.5003610253334045	0.5268937945365906	0.27073001861572266	0.40082648396492004	0.32113218307495117	0.6056206822395325	0.2826182544231415	0.43766966462135315	0.34281396865844727	0.28656724095344543	0.4195999205112457	0.37961018085479736	0.3381013870239258	0.3656585216522217	0.4581858217716217	0.29685232043266296	0.48110729455947876	0.23799684643745422	0.3714432418346405	0.49599525332450867	0.45495808124542236	0.3774492144584656	0.43261510133743286
