Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	-	-	-	-	Adhesion Class GPCRs	classB	1.5954256057739258	0.750521183013916
LGR6	-	-	-	-	NA	Other	1.6238905191421509	0.4934680759906769
ADGRD2	-	-	-	-	Adhesion Class GPCRs	classB	1.694586157798767	0.37293216586112976
GABBR1	-	-	-	-	GABA<sub>B</sub> receptors	classC	1.6918426752090454	0.6022613048553467
LGR4	-	-	-	-	Class A Orphans	classA	1.5680705308914185	0.6554171442985535
GABBR2	-	-	-	-	GABA<sub>B</sub> receptors	classC	1.6334583759307861	0.6412861347198486
GPRC6A	-	-	-	-	Calcium-sensing receptors	classC	1.451401948928833	0.7849112153053284
GRM7	-	-	-	-	Metabotropic glutamate receptors	classC	1.6245534420013428	0.5997661352157593
GRM4	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	1.6250849962234497	0.5607165098190308
ADGRF1	-	-	-	-	NA	classB	1.4875179529190063	0.7303586602210999
GRM8	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	1.5939608812332153	0.6283776164054871
LGR5	-	-	-	-	NA	Other	1.452523112297058	0.6655083894729614
ADGRE1	-	-	-	-	NA	classB	1.5944879055023193	0.6479838490486145
GRM3	-	-	-	-	Metabotropic glutamate receptors	classC	1.5091829299926758	0.6426289081573486
GRM6	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	1.6203612089157104	0.4232783019542694
ADGRD1	-	-	-	-	Adhesion Class GPCRs	classB	1.487272024154663	0.6170045733451843
GRM2	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	1.5661405324935913	0.45138537883758545
TAS1R3	-	-	-	-	NA	classC	1.4523308277130127	0.4597865641117096
TAS1R1	-	-	-	-	NA	classC	1.3962459564208984	0.5747196674346924
TAS1R2	-	-	-	-	NA	classC	1.3078045845031738	0.7210593223571777
ADGRE5	-	-	-	-	Adhesion Class GPCRs	classB	1.5148303508758545	0.5822975635528564
ADGRE2	-	-	-	-	Adhesion Class GPCRs	classB	1.4581509828567505	0.6109701991081238
GPR156	-	-	-	-	NA	classC	1.598840355873108	0.5149252414703369
ADGRG7	-	-	-	-	NA	classB	1.3331025838851929	0.7896574139595032
SMO	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.4481762647628784	0.5068113207817078
TSHR	-	-	-	-	Glycoprotein hormone receptors	classA	1.1902488470077515	0.8197274804115295
RXFP1	-	-	-	Coupled	Relaxin family peptide receptors	classA	1.1291393041610718	0.8946992754936218
RXFP2	-	-	-	-	Relaxin family peptide receptors	classA	1.0534842014312744	0.9548360705375671
GPR149	-	-	-	-	NA	Other	1.3814105987548828	0.6498851776123047
ADGRF2	-	-	-	-	NA	classB	1.1705944538116455	0.7775852084159851
FZD6	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.242395043373108	0.6958363652229309
LHCGR	-	-	-	Coupled	Glycoprotein hormone receptors	classA	1.1246724128723145	0.7880591750144958
ADGRF4	-	-	-	-	NA	classB	1.1650811433792114	0.7940959334373474
FSHR	-	-	-	-	Glycoprotein hormone receptors	classA	1.1021461486816406	0.8069655299186707
FZD8	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.4256525039672852	0.36356619000434875
ADGRG1	-	-	-	-	Adhesion Class GPCRs	classB	1.1673274040222168	0.6596651077270508
ADGRL4	-	-	-	-	NA	classB	1.1331206560134888	0.8386003375053406
FZD3	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.1658002138137817	0.661414384841919
ADGRE3	-	-	-	-	NA	classB	1.1937532424926758	0.6641445755958557
FZD1	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.3044683933258057	0.4282500445842743
GPR50	-	-	-	Not-coupled	NA	classA	1.3186930418014526	0.3774288594722748
GPR37	-	-	-	-	Class A Orphans	classA	1.3116819858551025	0.29677876830101013
GPR153	-	-	-	-	NA	classA	1.4007563591003418	0.12844723463058472
GPR107	-	-	-	-	NA	Other	1.2060115337371826	0.39843109250068665
PTH1R	-	-	Coupled	-	Parathyroid hormone receptors	classB	1.2594770193099976	0.22449564933776855
