Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	80.43467712402344	-54.47642517089844
LGR6	-	-	-	-	NA	Other	51.96476745605469	-45.42982482910156
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	62.63165283203125	-69.83116912841797
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	30.856578826904297	-75.23069763183594
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	51.93359375	-44.664005279541016
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	41.82915496826172	-71.94522857666016
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	35.30595779418945	-70.5190200805664
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	30.270830154418945	-69.58939361572266
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	30.33609390258789	-70.55205535888672
ADGRF1	-	-	-	-	NA	classB	63.52183151245117	-62.09832000732422
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	30.657752990722656	-68.34601593017578
LGR5	-	-	-	-	NA	Other	47.968994140625	-36.942413330078125
ADGRE1	-	-	-	-	NA	classB	45.14214324951172	-60.153533935546875
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	24.240190505981445	-68.94811248779297
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	27.423667907714844	-68.75633239746094
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	50.569419860839844	-71.20389556884766
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	22.08846092224121	-69.7793197631836
TAS1R3	-	-	-	-	NA	classC	28.90802574157715	-74.23641204833984
TAS1R1	-	-	-	-	NA	classC	21.215957641601562	-72.08952331542969
TAS1R2	-	-	-	-	NA	classC	27.898775100708008	-70.5770263671875
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	39.985206604003906	-65.51004791259766
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	39.901878356933594	-59.671173095703125
GPR156	-	-	-	-	NA	classC	122.24600219726562	-62.32150650024414
ADGRG7	-	-	-	-	NA	classB	57.60125732421875	-56.77487564086914
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	86.51323699951172	-74.7115707397461
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	53.21735382080078	-34.8354377746582
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	33.08181381225586	-23.635793685913086
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	32.359378814697266	-23.139745712280273
GPR149	-	-	-	-	NA	Other	102.30182647705078	-39.992820739746094
ADGRF2	-	-	-	-	NA	classB	65.23894500732422	-59.42299270629883
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	64.4460678100586	-70.22064208984375
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	45.940547943115234	-30.104955673217773
ADGRF4	-	-	-	-	NA	classB	58.58010482788086	-58.96858215332031
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	36.33070755004883	-28.86820411682129
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	42.13175582885742	-69.28705596923828
ADGRG1	Coupled	-	-	-	Adhesion Class GPCRs	classB	81.8255844116211	-53.671302795410156
ADGRL4	-	-	-	-	NA	classB	46.99690246582031	-62.60023880004883
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	52.49934768676758	-66.62867736816406
ADGRE3	-	-	-	-	NA	classB	42.01279830932617	-55.45404052734375
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	43.247406005859375	-67.75511932373047
GPR50	-	-	-	-	NA	classA	18.412275314331055	-12.445030212402344
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	48.5719108581543	-34.77558135986328
GPR153	-	-	-	-	NA	classA	79.19527435302734	-23.194141387939453
GPR107	-	-	-	-	NA	Other	81.70372009277344	-67.22123718261719
PTH1R	Coupled	Not-coupled	Coupled	-	Parathyroid hormone receptors	classB	48.74325942993164	-55.904911041259766
FZD9	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	45.346126556396484	-69.0045394897461
CHRM3	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	40.2083854675293	-28.535518646240234
GPR162	-	-	-	-	NA	classA	83.01915740966797	-20.875783920288086
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	33.61960220336914	-67.48158264160156
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	45.267181396484375	-67.654541015625
FZD7	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	36.87294387817383	-67.0405044555664
ADRA1D	Coupled	Not-coupled	-	-	Adrenoceptors	classA	35.90227508544922	-20.476619720458984
FZD2	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	34.364288330078125	-67.31183624267578
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	73.1282730102539	-78.57566833496094
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	48.020111083984375	-43.18626403808594
PTH2R	-	Coupled	-	-	NA	classB	40.75325393676758	-51.826656341552734
ADGRG3	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	55.333946228027344	-50.16389846801758
GPR75	Coupled	-	-	-	Class A Orphans	classA	75.18870544433594	8.56688117980957
FZD4	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	32.42085266113281	-67.47774505615234
CHRM5	Coupled	Coupled	-	-	Acetylcholine receptors (muscarinic)	classA	34.5877685546875	-23.417171478271484
GPR161	-	-	-	-	NA	classA	56.283912658691406	-12.321696281433105
ADGRG5	-	-	-	-	NA	classB	46.681827545166016	-48.249427795410156
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	3.8505563735961914	-28.522127151489258
ADRA1B	Coupled	Not-coupled	-	-	Adrenoceptors	classA	33.676177978515625	-16.595600128173828
GPR176	-	-	-	-	NA	classA	37.240333557128906	-15.45626163482666
GPR101	Not-coupled	-	-	-	Class A Orphans	classA	25.514907836914062	-9.001858711242676
GPR135	-	-	-	-	NA	classA	37.09795379638672	-13.241617202758789
