Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	73.1766357421875	-44.89631652832031
LGR6	-	-	-	-	NA	Other	31.126022338867188	-50.42268371582031
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	55.738399505615234	-50.008277893066406
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	17.149337768554688	-69.73810577392578
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	28.653514862060547	-56.401981353759766
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	28.158294677734375	-67.86946868896484
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	35.38741683959961	-58.619773864746094
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	15.731736183166504	-71.25072479248047
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	16.16651725769043	-71.5796127319336
ADGRF1	-	-	-	-	NA	classB	60.38877868652344	-50.60696029663086
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	17.618131637573242	-69.759033203125
LGR5	-	-	-	-	NA	Other	29.48396873474121	-48.19487380981445
ADGRE1	-	-	-	-	NA	classB	37.26877975463867	-38.591190338134766
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	12.434714317321777	-68.73298645019531
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	13.298571586608887	-67.77659606933594
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	44.14490509033203	-59.54335021972656
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	8.632331848144531	-68.608642578125
TAS1R3	-	-	-	-	NA	classC	29.93943214416504	-53.04418182373047
TAS1R1	-	-	-	-	NA	classC	26.771589279174805	-49.38383102416992
TAS1R2	-	-	-	-	NA	classC	27.738615036010742	-52.77107238769531
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	35.39811325073242	-39.14244079589844
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	36.121543884277344	-30.93592071533203
GPR156	-	-	-	-	NA	classC	99.4671630859375	-54.56109619140625
ADGRG7	-	-	-	-	NA	classB	53.46535110473633	-47.93143081665039
