Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	96.39169311523438	41.81088638305664
LGR6	-	-	-	-	NA	Other	60.42486572265625	23.306360244750977
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	75.11785888671875	59.189998626708984
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	40.843257904052734	69.28116607666016
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	59.22942352294922	24.10388946533203
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	53.6651725769043	60.32255172729492
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	43.626136779785156	68.0085678100586
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	36.57831573486328	62.45558166503906
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	36.17878341674805	63.50229263305664
ADGRF1	-	-	-	-	NA	classB	72.37043762207031	61.29929733276367
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	36.397972106933594	61.788761138916016
LGR5	-	-	-	-	NA	Other	53.0892448425293	20.395822525024414
ADGRE1	-	-	-	-	NA	classB	43.98283386230469	65.66490173339844
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	29.608882904052734	65.32817077636719
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	31.097837448120117	63.37730026245117
ADGRD1	Coupled	-	-	-	Adhesion Class GPCRs	classB	62.75418472290039	64.2086410522461
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	27.234643936157227	65.86930847167969
TAS1R3	-	-	-	-	NA	classC	36.30626678466797	72.26351165771484
TAS1R1	-	-	-	-	NA	classC	26.16695785522461	74.02851867675781
TAS1R2	-	-	-	-	NA	classC	33.492942810058594	72.27779388427734
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	40.9276123046875	69.44633483886719
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	37.54597854614258	66.35633087158203
GPR156	-	-	-	-	NA	classC	149.86923217773438	24.67314910888672
ADGRG7	-	-	-	-	NA	classB	60.65504837036133	62.25544357299805
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	106.93608856201172	55.30989074707031
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	64.2667007446289	15.447286605834961
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	33.54558563232422	16.78664779663086
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	33.133644104003906	17.57200813293457
GPR149	-	-	-	-	NA	Other	126.44426727294922	1.058952808380127
ADGRF2	-	-	-	-	NA	classB	73.23799133300781	62.20186996459961
FZD6	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	82.55707550048828	58.58952331542969
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	52.920955657958984	16.38896942138672
ADGRF4	-	-	-	-	NA	classB	62.48873519897461	65.05796813964844
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	42.63481521606445	16.868505477905273
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	55.55048751831055	64.2745590209961
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	90.27310180664062	54.615604400634766
ADGRL4	-	-	-	-	NA	classB	47.89861297607422	70.23907470703125
FZD3	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	66.37432861328125	62.24120330810547
ADGRE3	-	-	-	-	NA	classB	40.603153228759766	67.73746490478516
FZD1	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	56.503265380859375	65.43743896484375
GPR50	-	-	-	-	NA	classA	33.588134765625	-8.443995475769043
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	69.50704956054688	4.267134189605713
GPR153	-	-	-	-	NA	classA	96.71846008300781	-7.364792823791504
GPR107	-	-	-	-	NA	Other	113.40370178222656	40.85704040527344
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	56.0985221862793	56.13274383544922
FZD9	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	57.20192337036133	70.50337982177734
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	54.26810073852539	-18.91551399230957
GPR162	-	-	-	-	NA	classA	99.8943099975586	-9.689000129699707
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	45.08584213256836	70.28850555419922
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	56.84397506713867	70.14205932617188
FZD7	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	47.55986022949219	70.75711822509766
ADRA1D	Not-coupled	Coupled	-	-	Adrenoceptors	classA	46.79373550415039	-20.491668701171875
FZD2	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	44.30205154418945	72.6624526977539
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	96.44983673095703	55.903961181640625
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	50.803829193115234	53.98899841308594
PTH2R	-	Coupled	-	-	NA	classB	44.22993850708008	58.443267822265625
ADGRG3	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	57.17564392089844	66.03938293457031
GPR75	Not-coupled	-	-	-	Class A Orphans	classA	81.38562774658203	-32.52785110473633
FZD4	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	43.08266067504883	74.88047790527344
CHRM5	Not-coupled	Not-coupled	-	-	Acetylcholine receptors (muscarinic)	classA	46.925472259521484	-21.72549819946289
GPR161	-	-	-	-	NA	classA	61.587684631347656	-20.95074462890625
ADGRG5	-	-	-	-	NA	classB	47.642398834228516	65.51493835449219
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	18.727476119995117	-5.003362655639648
ADRA1B	Not-coupled	Coupled	-	-	Adrenoceptors	classA	41.28030776977539	-23.20986557006836
GPR176	-	-	-	-	NA	classA	50.93659973144531	-15.360260963439941
GPR101	Coupled	-	-	-	Class A Orphans	classA	34.90919494628906	-12.41830062866211
GPR135	-	-	-	-	NA	classA	46.352081298828125	-23.13503074645996
PTGER4	Coupled	Coupled	Coupled	-	Prostanoid receptors	classA	70.42243194580078	-4.180437088012695
HRH1	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	42.98117446899414	-28.301183700561523
C3AR1	Not-coupled	-	-	-	Complement peptide receptors	classA	-8.873903274536133	-0.08831817656755447
HTR2B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	40.85454177856445	-26.277790069580078
GPR37L1	Not-coupled	-	-	-	Class A Orphans	classA	42.710304260253906	3.063791513442993
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	25.46455192565918	-25.022287368774414
HTR7	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	40.67498016357422	-31.649372100830078
OPN4	Not-coupled	-	-	-	Class A Orphans	classA	51.39841842651367	-24.473363876342773
GCGR	Coupled	-	Coupled	-	Glucagon receptor family	classB	22.397308349609375	66.14925384521484
DRD5	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	43.84135437011719	-28.214574813842773
ADRB1	Coupled	Coupled	Coupled	-	Adrenoceptors	classA	32.70793151855469	-23.208568572998047
CALCR	Coupled	-	Coupled	-	Calcitonin receptors	classB	20.629474639892578	70.03700256347656
CNR1	Coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	74.00627136230469	-42.11907958984375
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	37.29921340942383	-30.03390121459961
GPR152	-	-	-	-	NA	classA	-1.4785246849060059	3.5576982498168945
RXFP3	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	-26.21335792541504	0.9522392749786377
ADCYAP1R1	Coupled	Coupled	-	-	VIP and PACAP receptors	classB	18.441099166870117	65.99119567871094
GIPR	Coupled	Coupled	Coupled	-	Glucagon receptor family	classB	23.949256896972656	64.33629608154297
ADRA1A	Not-coupled	Coupled	Not-coupled	-	Adrenoceptors	classA	34.005882263183594	-29.06830406188965
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	24.764934539794922	-24.58932876586914
