Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
To	-	-	-	-	NA	NA	0.708735466003418	0.3828083276748657
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.519717812538147	0.3555741310119629
LGR6	-	-	-	-	NA	Other	0.6009384989738464	0.5457143783569336
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.5551928877830505	0.5970751047134399
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.5216844081878662	0.3773753046989441
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	0.5604177713394165	0.5594007968902588
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.500037670135498	0.7394313812255859
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	0.4180365204811096	0.7136222124099731
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	0.4135206937789917	0.7087439298629761
GRM4	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.6283302307128906	0.6115314960479736
ADGRF1	-	-	-	-	NA	classB	0.4128074645996094	0.7212297916412354
GRM8	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.47150927782058716	0.44324737787246704
LGR5	-	-	-	-	NA	Other	0.40414923429489136	0.7039170265197754
ADGRE1	-	-	-	-	NA	classB	0.3932797908782959	0.7735626697540283
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	0.39543843269348145	0.7305915355682373
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.5931408405303955	0.568856418132782
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.3814924955368042	0.7672644853591919
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.4884280860424042	0.7498140335083008
TAS1R3	-	-	-	-	NA	classC	0.43374377489089966	0.7899824976921082
TAS1R1	-	-	-	-	NA	classC	0.44948387145996094	0.8195719718933105
TAS1R2	-	-	-	-	NA	classC	0.42458459734916687	0.6806855201721191
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.3825567066669464	0.6915959119796753
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	1.0	0.12055142223834991
GPR156	-	-	-	-	NA	classC	0.581383466720581	0.6156600713729858
ADGRG7	-	-	-	-	NA	classB	0.8136299848556519	0.3219488561153412
