Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.7687833309173584	0.7647149562835693
LGR6	-	-	-	-	NA	Other	0.6544233560562134	0.54543536901474
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.6444826722145081	0.8615014553070068
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.511910617351532	0.8354696035385132
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	0.640002429485321	0.5577298402786255
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.5822255611419678	0.7659437656402588
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	0.49202173948287964	0.8288710117340088
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	0.48410242795944214	0.7658883333206177
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.48396676778793335	0.769490122795105
ADGRF1	-	-	-	-	NA	classB	0.6354472637176514	0.8894310593605042
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.4837925136089325	0.7646388411521912
LGR5	-	-	-	-	NA	Other	0.6230910420417786	0.536377489566803
ADGRE1	-	-	-	-	NA	classB	0.5011705160140991	0.8857288956642151
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	0.45333704352378845	0.7896022796630859
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.46375977993011475	0.7704699039459229
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.5907071828842163	0.8775314092636108
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.4485340714454651	0.7867676019668579
TAS1R3	-	-	-	-	NA	classC	0.46125754714012146	0.8516722917556763
TAS1R1	-	-	-	-	NA	classC	0.4134056270122528	0.8514472246170044
TAS1R2	-	-	-	-	NA	classC	0.4420902132987976	0.8478275537490845
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.47928160429000854	0.9059677124023438
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.47365230321884155	0.8823329210281372
GPR156	-	-	-	-	NA	classC	1.0	0.6772427558898926
ADGRG7	-	-	-	-	NA	classB	0.5700162649154663	0.9132301807403564
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.8027836084365845	0.8439390659332275
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.6566669344902039	0.5309873223304749
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.517450213432312	0.5151165723800659
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.5174735188484192	0.5269832611083984
GPR149	-	-	-	-	NA	Other	0.9291280508041382	0.47805002331733704
ADGRF2	-	-	-	-	NA	classB	0.6262621879577637	0.9372931718826294
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.7052410840988159	0.8558285236358643
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.599951446056366	0.5402372479438782
ADGRF4	-	-	-	-	NA	classB	0.5784111618995667	0.9371145963668823
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.5618562698364258	0.530971109867096
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5921435356140137	0.8567453622817993
ADGRG1	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.7197795510292053	0.9119837880134583
ADGRL4	-	-	-	-	NA	classB	0.49077901244163513	0.9482361078262329
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6308690905570984	0.8714816570281982
ADGRE3	-	-	-	-	NA	classB	0.47250035405158997	0.9340382218360901
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5991837978363037	0.885596752166748
GPR50	-	-	-	-	NA	classA	0.5472143292427063	0.3490791916847229
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	0.6877578496932983	0.4867341220378876
GPR153	-	-	-	-	NA	classA	0.8122650384902954	0.44372785091400146
GPR107	-	-	-	-	NA	Other	0.8463866710662842	0.746146559715271
PTH1R	Coupled	-	Coupled	-	Parathyroid hormone receptors	classB	0.5731629133224487	0.8626278638839722
FZD9	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5818143486976624	0.9296340346336365
CHRM3	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.5769907832145691	0.18327918648719788
GPR162	-	-	-	-	NA	classA	0.8260115385055542	0.4294207990169525
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5387246012687683	0.9109543561935425
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5744854807853699	0.9362047910690308
FZD7	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5485725998878479	0.9296813011169434
ADRA1D	Coupled	-	-	-	Adrenoceptors	classA	0.6051385402679443	0.19493195414543152
FZD2	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5347322821617126	0.9415889978408813
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.7341275215148926	0.8294468522071838
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.561709463596344	0.8671661615371704
PTH2R	-	-	-	-	NA	classB	0.5210637450218201	0.8880468606948853
ADGRG3	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.561482846736908	0.9964557886123657
GPR75	Coupled	-	-	-	Class A Orphans	classA	0.7349801063537598	0.25822216272354126
FZD4	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.5215238928794861	0.9628689885139465
CHRM5	Coupled	-	-	-	Acetylcholine receptors (muscarinic)	classA	0.5506621599197388	0.16802313923835754
GPR161	-	-	-	-	NA	classA	0.6437058448791504	0.24313922226428986
ADGRG5	-	-	-	-	NA	classB	0.5218799114227295	0.9939073920249939
NPFFR2	Not-coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.4534965455532074	0.2940821051597595
ADRA1B	Coupled	-	-	-	Adrenoceptors	classA	0.5619390606880188	0.17461031675338745
GPR176	-	-	-	-	NA	classA	0.6118800640106201	0.3159725069999695
GPR101	Not-coupled	-	-	-	Class A Orphans	classA	0.5432453155517578	0.307902067899704
GPR135	-	-	-	-	NA	classA	0.578784704208374	0.21267446875572205
PTGER4	Not-coupled	-	Coupled	-	Prostanoid receptors	classA	0.666559100151062	0.4733566343784332
HRH1	Coupled	-	Coupled	-	Histamine receptors	classA	0.5490444898605347	0.15129417181015015
C3AR1	Not-coupled	-	-	-	Complement peptide receptors	classA	0.44968754053115845	0.4632633626461029
HTR2B	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.5356044769287109	0.15432992577552795
GPR37L1	Not-coupled	-	-	-	Class A Orphans	classA	0.5447211265563965	0.4629116654396057
CHRM4	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.4660966694355011	0.13353633880615234
HTR7	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	0.5463295578956604	0.11511972546577454
OPN4	Coupled	-	-	-	Class A Orphans	classA	0.6034194827079773	0.21215036511421204
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.42934688925743103	0.9560208320617676
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	0.5568119883537292	0.1306055188179016
ADRB1	Not-coupled	-	Coupled	-	Adrenoceptors	classA	0.5117748975753784	0.13688719272613525
CALCR	Coupled	-	Coupled	-	Calcitonin receptors	classB	0.4168725609779358	0.9787114858627319
CNR1	Not-coupled	-	Coupled	-	Cannabinoid receptors	classA	0.7267601490020752	0.1599040925502777
HTR2A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.5292291641235352	0.13187038898468018
GPR152	-	-	-	-	NA	classA	0.461519330739975	0.5181470513343811
RXFP3	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.35372573137283325	0.42350807785987854
ADCYAP1R1	Coupled	-	-	-	VIP and PACAP receptors	classB	0.41798684000968933	0.9534768462181091
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.43942558765411377	0.9432337284088135
ADRA1A	Coupled	-	Not-coupled	-	Adrenoceptors	classA	0.5283960103988647	0.14257821440696716
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.467441588640213	0.13536730408668518
TACR3	Coupled	-	-	-	Tachykinin receptors	classA	0.3460800051689148	0.25886404514312744
ADRA2A	Not-coupled	-	Coupled	-	Adrenoceptors	classA	0.5412557721138	0.16750961542129517
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.4265478551387787	0.938564658164978
GPR142	-	-	-	-	NA	classA	0.6043647527694702	0.3413991332054138
ADRA2C	Not-coupled	-	Coupled	-	Adrenoceptors	classA	0.49257874488830566	0.1351243555545807
CALCRL	-	-	-	-	NA	classB	0.4288980960845947	0.9999999403953552
CHRM1	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.4266781210899353	0.12391674518585205
HTR2C	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.4954605996608734	0.11505770683288574
ADGRE4P	-	-	-	-	NA	classB	0.3177979290485382	0.9733087420463562
VIPR1	Coupled	-	Not-coupled	-	VIP and PACAP receptors	classB	0.4397175908088684	0.916667640209198
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	0.43426546454429626	0.21845585107803345
GPR61	Not-coupled	-	-	-	Class A Orphans	classA	0.5338472127914429	0.1904601752758026
ADRA2B	Not-coupled	-	Coupled	-	Adrenoceptors	classA	0.5229508876800537	0.15277758240699768
CCKBR	Coupled	-	-	-	Cholecystokinin receptors	classA	0.31662219762802124	0.2692623734474182
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	0.5233849883079529	0.10798376798629761
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	0.39612263441085815	0.3179563879966736
HRH3	Not-coupled	-	-	-	Histamine receptors	classA	0.4415181279182434	0.13260352611541748
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	0.2714357376098633	0.30215340852737427
CRHR1	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.3899417817592621	0.9382733106613159
